Statistic, Task, 0 min, 10 min, 20 min, 30 min, 40 min, 50 min, 60 min, 70 min, 80 min, 90 min, 100 min, 110 min, 120 min, 130 min, 140 min, 150 min, 160 min, 170 min,
Number Expired, 0, 0.01, 0, 0, 0.02, 0.04, 0.03, 0.14, 0.2, 0.13, 0.12, 0.16, 0.15, 0.39, 0.67, 0.64, 0.02, 0.02, 0.15
, , 0.1, 0, 0, 0.140705, 0.242878, 0.171447, 0.449916, 0.492366, 0.463953, 0.356186, 0.465366, 0.385992, 0.723278, 1.42173, 1.43914, 0.140705, 0.2, 1.5
, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0
, 2, 0.1, 0.09, 0.17, 0.05, 0, 0, 0, 0.01, 0.03, 0.01, 0.03, 0.03, 0.11, 0.11, 0.11, 0.97, 1.29, 1.41
, , 0.389249, 0.287623, 0.472582, 0.219043, 0, 0, 0, 0.1, 0.171447, 0.1, 0.171447, 0.171447, 0.345096, 0.37322, 0.37322, 1.14111, 1.40917, 1.62739
, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0, 0, 0.05, 0.12, 0.14
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0.219043, 0.326599, 0.426875
, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0.01, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.1, 0, 0, 0
, 5, 0.06, 0.14, 0.16, 0.03, 0, 0, 0, 0.01, 0, 0, 0, 0, 0.01, 0, 0.03, 0.34, 0.45, 0.34
, , 0.238683, 0.402517, 0.443129, 0.171447, 0, 0, 0, 0.1, 0, 0, 0, 0, 0.1, 0, 0.171447, 0.535978, 0.729951, 0.572431
, 6, 0.2, 0.22, 0.13, 0.04, 0.05, 0.04, 0.17, 0.12, 0.1, 0.06, 0.07, 0.06, 0.19, 0.21, 0.2, 0.01, 0, 0.02
, , 0.449467, 0.462317, 0.366667, 0.196946, 0.219043, 0.196946, 0.427702, 0.356186, 0.333333, 0.238683, 0.256432, 0.277798, 0.419114, 0.591096, 0.492366, 0.1, 0, 0.2
, 7, 0.33, 0.28, 0.41, 0.06, 0.12, 0.1, 0.29, 0.22, 0.31, 0.23, 0.18, 0.28, 0.85, 0.71, 0.82, 0.08, 0.03, 0.19
, , 0.55149, 0.604361, 0.739847, 0.312048, 0.356186, 0.389249, 0.624338, 0.483673, 0.82505, 0.468287, 0.479478, 0.636912, 0.880484, 1.15728, 1.07666, 0.307482, 0.171447, 1.41203
, 8, 0.08, 0.1, 0.08, 0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0, 0, 0.14, 0.27, 0.24
, , 0.27266, 0.301511, 0.27266, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0.376588, 0.565953, 0.552679
,Sum, 0.78, 0.83, 0.95, 0.21, 0.21, 0.17, 0.6, 0.56, 0.57, 0.42, 0.44, 0.52, 1.58, 1.71, 1.81, 1.61, 2.18, 2.49
, , 1.05006, 0.995495, 1.26631, 0.477684, 0.456048, 0.472582, 1.01504, 0.78264, 1.36519, 0.638496, 0.89126, 1.00985, 1.55817, 3.0328, 2.4932, 1.63234, 1.893, 4.10591
